PC 1,PC 2
1.0685027284204973,1.234894986720727
-1.1216833110732276,-0.7338516701215536
-0.3964767106950196,1.5958759353972574
-1.115780812761773,-1.2712409929801527
2.3593342069182195,-2.184819205071816
-1.4357512990433652,0.835577115914271
-0.9301756254870581,-1.1079396519082811
-2.1498063947767236,0.8559018797705399
3.297924957159173,-0.24215463139980217
-1.8398502539653045,3.2066606401269784
-0.5325537931198867,0.6476072013215253
0.44794068889258926,1.9289302091504517
0.703978063454383,2.8489209265290714
3.7871065281888967,-0.5253231017383614
1.008151367029507,1.2762108875670906
-2.4161736310532356,0.34249352261251576
2.211311061961875,-1.75473191177052
-1.1805868417384233,1.1212369355531597
-0.15412031192428263,-1.3926476595127473
0.33324743885808694,-0.8776175874265085
2.0367504029572716,-1.2144086644954153
-0.2924049141225753,2.2286312361019682
1.1266778329808216,2.0828125099574946
0.05985597117879544,0.7662434124717752
1.9875303520704728,2.174089782340113
0.4470311029194362,1.4453156172770532
0.11550680843677094,1.865088235680085
-1.0670067218101795,-1.1636253211771395
0.6106041561323914,3.2981528372901607
-0.3549373033828401,1.2755271570266646
0.5980619753864409,1.5892284436474842
1.8022335736666013,-0.9745792082228859
-1.773567719213056,-0.6048668170000927
-1.7291404044226162,1.0245373553775494
0.380116310533825,1.7942122109442136
0.32529732638386977,-0.7530283022812665
-0.19986768448552653,2.1183238967429325
0.6701439297578095,1.2934768361918216
0.09605665506833361,-1.197870657818849
2.575447432232583,-0.029235844170909867
0.5149850141776217,-0.28125037624979304
0.39573963594686595,1.375969196125187
-0.4861456478888414,1.9051847045353236
3.597245338840976,1.9822481954618438
-0.6688311145153772,1.79807684001771
2.3272847628795383,-1.6836299834960384
-1.0392456956451104,-0.11665034723334872
-1.1157922537597353,-1.1339108415790953
0.12264706984236373,0.2021324770165589
-4.356553742559205,0.39769361032382305
-1.276773028413935,-0.7410432837716426
-1.5517836780840482,-0.8834608146429372
-1.216450411239921,0.08303549383787809
2.939618389574637,1.758903971209554
2.5072079243043195,0.004530751884271012
-2.550462697964187,-0.9996157157573996
2.549326288632186,0.45009877450307767
2.3629622002516704,-1.9884832629574194
1.2733706120366963,0.15920826213266495
0.4739899847871821,-1.979898937324073
-4.856969804033626,-0.7564024418065491
-0.5226459779260932,1.7944216663923205
-2.16270568148921,0.5115505610339813
0.17557091228068178,-1.193949334485093
-0.8711931515470246,1.6216794810238828
-0.6696216103654603,0.24205396702072993
0.44075234031847005,-0.48291701378130575
0.610292595922631,1.2503436465728752
-1.8130641553971978,-0.6498175267300423
0.35147635880273,-0.04904516604983288
-0.07482085090831803,-0.9137517050978761
0.4318462644161804,-0.4949720023402536
0.8255792932642779,2.7175679519114335
0.9325203601277029,-0.6626889548562922
-0.8055315157942887,-1.2628180265034823
-3.183768879203991,-1.5536308098794425
-1.2072037200245664,1.3532633612217666
-0.03924815561480755,-0.3607560222284175
-1.8206235889367945,-1.130077232595821
-1.1901888685233803,-0.5976020720499646
-2.116820576567353,-0.448285372741122
-5.128234036703582,-0.6835941894610476
0.07041589098614674,0.41127290842450015
-1.3687231745893047,-1.2193089021071355
0.9253336007425019,1.3359547562602252
0.3939525328986964,-1.0309492960957543
1.063854513654688,1.7078972473116756
-0.12768539959214897,-0.9346651693880038
1.2550679261553541,2.3207440121661267
-1.3653995185172096,-0.6865558591417505
-2.862714201138454,-0.6594330065321734
0.4348200180309615,0.09880918078347552
1.0308041118890379,0.43934394594349363
-0.8253160100386139,2.3174489419395257
-0.08866027479649229,-0.6601032568811495
1.2044836802050638,0.48847917070449176
-1.1112274369243116,-0.8888201795297876
-2.1754922331108566,-1.3031308418128338
-0.8712647084026371,-0.5720872352862898
2.52191214850385,-1.527745036978683
0.6062922331571675,-0.02247905690291799
-1.5423848122794805,-0.2329567672386603
-1.385890306175336,-0.24593220857892115
-1.3851385975708583,-0.901200866716994
-0.7507586807523619,-0.5543936499460148
0.09048263086335427,-1.6574414630556642
-1.1702125956319287,0.35801217408954655
0.28605279206873385,0.05968170197197205
-0.7674136050948731,-0.9589353497132286
-0.2410156592916077,-1.1398655936773174
0.8866971390332736,-0.632437288311851
2.553133095298491,0.4547929148632
-0.6095428644013495,-1.224444268242916
-1.6364627152460143,-0.1144073595718796
1.1024879985567104,0.46012454724823165
0.34997992059876676,2.4343375464174977
-0.7051822241233501,1.1869458731891687
-1.6365402415399075,-0.15338915539513312
-1.1215201614343013,-0.6012477887807727
-1.3106584479572734,-0.2903400688224767
2.854341301656256,-1.9838019639659086
-0.128834863017461,-0.3712838754719922
0.05135602064682486,-1.131882571351718
-0.4135351947345034,3.0292920940841994
-1.2394807553883995,-0.5401057323586033
0.6411112380578815,-2.227424764132284
0.9978121289888213,-0.7662142737346057
-0.14044586182026986,-1.4557265025996766
0.7384914428076823,-0.20718961553041573
-0.46321585354358114,1.450253973671727
0.5902226114954443,0.32121285332229965
-0.3059839998783739,1.1256306294596476
1.474060185846883,-0.7496377022830976
0.22960536479428978,0.762887250236299
-1.325150980289367,-0.5547829981656328
-0.22455238371469352,-0.5094330317068413
-0.5212802419287133,-1.509418008833964
-0.8191828460016275,-1.6095676372538161
-0.6402122702262709,-0.22787865836517687
0.9995522704495196,-0.7898417717843647
-1.072078309002384,1.9393682687908458
0.4193662631776768,0.4454476830463206
-0.7461393813800131,-1.1787281657413646
-0.8420893626940816,2.1179674470973495
1.0227477496801731,-0.9869713861229095
-2.462372835146529,-0.8757650307308265
-0.36403302849612595,1.0334345930668332
0.8841953232343651,-1.1245038740456699
0.08831616261454624,2.7805477193651527
-1.6075492552428847,-0.6285200429511139
1.5453403140295412,-1.787241134334708
-1.5714910533616413,0.8946692637992598
